day,time,clearing price (CNY/MWh)
2023/10/2,19:45,445.93115232487554
2023/10/2,20:00,442.41316637714664
2023/10/2,20:15,441.0213738111241
2023/10/2,20:30,439.22917814624975
2023/10/2,20:45,433.46516564858155
2023/10/2,21:00,431.6371979233911
2023/10/2,21:15,428.330087546992
2023/10/2,21:30,421.14344620506415
2023/10/2,21:45,418.05806034632053
2023/10/2,22:00,411.6653694022181
2023/10/2,22:15,408.14261876618554
2023/10/2,22:30,410.92848444053794
2023/10/2,22:45,411.14884491442206
2023/10/2,23:00,395.6407513221772
2023/10/2,23:15,404.42315611284926
2023/10/2,23:30,387.6696638059936
2023/10/2,23:45,391.6596679415897
2023/10/2,24:00:00,396.89230916632505
2023/10/3,0:15,379.42196018041335
2023/10/3,0:30,378.2746163446797
2023/10/3,0:45,382.21991763374155
2023/10/3,1:00,377.9941786446675
2023/10/3,1:15,376.46736927053087
2023/10/3,1:30,376.9795027507825
2023/10/3,1:45,370.2248956142018
2023/10/3,2:00,368.2833500551706
2023/10/3,2:15,373.1658135281728
2023/10/3,2:30,364.689718881505
2023/10/3,2:45,363.27646192302194
2023/10/3,3:00,363.75469448443266
2023/10/3,3:15,355.00864996319
2023/10/3,3:30,354.0120374672175
2023/10/3,3:45,356.46134958277173
2023/10/3,4:00,374.1524479465446
2023/10/3,4:15,376.66711635733844
2023/10/3,4:30,366.40675155754644
2023/10/3,4:45,383.0835401784358
2023/10/3,5:00,375.86959797397
2023/10/3,5:15,388.80566345639323
2023/10/3,5:30,398.3530660534295
2023/10/3,5:45,397.8022986203727
2023/10/3,6:00,398.8627976979278
2023/10/3,6:15,408.3311605563387
2023/10/3,6:30,416.4702875442013
2023/10/3,6:45,419.22361712529306
2023/10/3,7:00,407.367644286061
2023/10/3,7:15,409.74974324262666
2023/10/3,7:30,406.8299048336949
2023/10/3,7:45,400.2029681942534
2023/10/3,8:00,347.5823562351066
2023/10/3,8:15,333.0481197595286
2023/10/3,8:30,329.19582619377167
2023/10/3,8:45,321.79982042474035
2023/10/3,9:00,283.6034982394232
2023/10/3,9:15,266.4912670085484
2023/10/3,9:30,250.41238132217114
2023/10/3,9:45,246.09947280477147
2023/10/3,10:00,221.97244976011703
2023/10/3,10:15,228.89256695897853
2023/10/3,10:30,225.84071306854696
2023/10/3,10:45,239.23061558603808
2023/10/3,11:00,232.41489739584773
2023/10/3,11:15,245.8801635021953
2023/10/3,11:30,236.9337936606815
2023/10/3,11:45,235.35647087677083
2023/10/3,12:00,215.41603269328405
2023/10/3,12:15,218.28442149659733
2023/10/3,12:30,206.83494607075002
2023/10/3,12:45,206.11382900404854
2023/10/3,13:00,240.03730982905273
2023/10/3,13:15,254.96880350854832
2023/10/3,13:30,241.27107605920688
2023/10/3,13:45,238.4716564928165
2023/10/3,14:00,266.57988730191073
2023/10/3,14:15,276.3615888918617
2023/10/3,14:30,286.27380400219675
2023/10/3,14:45,295.2049241073603
2023/10/3,15:00,376.07607673504464
2023/10/3,15:15,375.6612678914755
2023/10/3,15:30,380.9380981871002
2023/10/3,15:45,381.1797163836049
2023/10/3,16:00,423.71949016669953
2023/10/3,16:15,434.17976776891066
2023/10/3,16:30,435.600810618994
2023/10/3,16:45,441.56251936785475
2023/10/3,17:00,467.542669712841
2023/10/3,17:15,475.29892517693224
2023/10/3,17:30,477.4290874514838
2023/10/3,17:45,493.6960487315112
2023/10/3,18:00,472.8915305539831
2023/10/3,18:15,475.3743696373263
2023/10/3,18:30,472.47182626942663
2023/10/3,18:45,473.1805498667214
2023/10/3,19:00,455.44647625608707
2023/10/3,19:15,461.2780798181178
2023/10/3,19:30,462.8190867510228
2023/10/3,19:45,455.97403398380095
2023/10/3,20:00,448.9883089861223
2023/10/3,20:15,448.8004659948088
2023/10/3,20:30,444.86195961767726
2023/10/3,20:45,428.4349847890789
2023/10/3,21:00,441.53453223623063
2023/10/3,21:15,429.89589339246055
2023/10/3,21:30,428.3631997487945
2023/10/3,21:45,427.26744099659277
2023/10/3,22:00,415.2412666945062
2023/10/3,22:15,408.2385192869117
2023/10/3,22:30,391.6170470237699
2023/10/3,22:45,402.3159903299105
2023/10/3,23:00,404.9659490102124
2023/10/3,23:15,401.852083326421
2023/10/3,23:30,398.06356318432637
2023/10/3,23:45,384.4452640438659
2023/10/3,24:00:00,385.25139755103015
2023/10/4,0:15,395.51263232819593
2023/10/4,0:30,389.85552856242447
2023/10/4,0:45,389.41514607754004
2023/10/4,1:00,388.5495736987367
2023/10/4,1:15,385.8861250808855
2023/10/4,1:30,385.9693806970864
2023/10/4,1:45,393.3356240271218
2023/10/4,2:00,370.9718906795576
2023/10/4,2:15,370.94425359370126
2023/10/4,2:30,367.72345896931455
2023/10/4,2:45,368.8363148870518
2023/10/4,3:00,373.9339764329307
2023/10/4,3:15,350.12130333444156
2023/10/4,3:30,356.02974897359906
2023/10/4,3:45,358.1880876070968
2023/10/4,4:00,384.4636553315908
2023/10/4,4:15,388.56811170546797
2023/10/4,4:30,379.1512709619323
2023/10/4,4:45,383.20176875185786
2023/10/4,5:00,399.4525680654191
2023/10/4,5:15,409.9636129660046
2023/10/4,5:30,408.53826169860156
2023/10/4,5:45,413.99919706898953
2023/10/4,6:00,419.0657553719099
2023/10/4,6:15,422.11426210810055
2023/10/4,6:30,419.6868645419841
2023/10/4,6:45,421.5752882825929
2023/10/4,7:00,393.82985637402186
2023/10/4,7:15,390.63130502274794
2023/10/4,7:30,377.51044952429913
2023/10/4,7:45,373.826491204647
2023/10/4,8:00,299.45494916506914
2023/10/4,8:15,305.7220373702331
2023/10/4,8:30,289.2521052235813
2023/10/4,8:45,287.92583946445086
2023/10/4,9:00,246.31310455609167
2023/10/4,9:15,240.61721844258244
2023/10/4,9:30,249.71377032276453
2023/10/4,9:45,238.91079322900603
2023/10/4,10:00,268.010861547802
2023/10/4,10:15,270.09964469404247
2023/10/4,10:30,278.75472209017266
2023/10/4,10:45,279.03605771447735
2023/10/4,11:00,284.19004423364987
2023/10/4,11:15,299.42816336867327
2023/10/4,11:30,308.39349153663966
2023/10/4,11:45,312.8829379946739
2023/10/4,12:00,279.6932394141026
2023/10/4,12:15,266.45121648187325
2023/10/4,12:30,247.46984235949375
2023/10/4,12:45,252.87258766792127
2023/10/4,13:00,293.5130624673957
2023/10/4,13:15,300.3694616103648
2023/10/4,13:30,295.65046574316625
2023/10/4,13:45,289.2490792431891
2023/10/4,14:00,291.8934234186224
2023/10/4,14:15,288.3028709893581
2023/10/4,14:30,291.57344049690033
2023/10/4,14:45,315.80018171226396
2023/10/4,15:00,332.0439164419577
2023/10/4,15:15,335.30132326527104
2023/10/4,15:30,345.9145604263845
2023/10/4,15:45,343.5170217867249
2023/10/4,16:00,415.5263119473803
2023/10/4,16:15,429.50349395358216
2023/10/4,16:30,423.4193638501725
2023/10/4,16:45,417.29792644257464
2023/10/4,17:00,461.39014232211247
2023/10/4,17:15,458.7385538070073
2023/10/4,17:30,465.1922955479593
2023/10/4,17:45,466.5076777241437
2023/10/4,18:00,456.10519103420944
2023/10/4,18:15,460.854484686445
2023/10/4,18:30,454.1182430754746
2023/10/4,18:45,456.5477456188668
2023/10/4,19:00,434.4466863876594
2023/10/4,19:15,426.484196224014
2023/10/4,19:30,428.56851494405157
2023/10/4,19:45,432.49122804933626
2023/10/4,20:00,416.743038045489
2023/10/4,20:15,436.70971906843914
2023/10/4,20:30,438.13292924813413
2023/10/4,20:45,444.6362620706209
2023/10/4,21:00,440.4642837334338
2023/10/4,21:15,442.0172330444813
2023/10/4,21:30,446.1252172934584
2023/10/4,21:45,449.9266085271018
2023/10/4,22:00,466.4792649725179
2023/10/4,22:15,458.7746509978508
2023/10/4,22:30,439.9592985787639
2023/10/4,22:45,444.7038899157655
2023/10/4,23:00,439.55835265589667
2023/10/4,23:15,427.3799091383735
2023/10/4,23:30,428.6896137225348
2023/10/4,23:45,414.1769680839064
2023/10/4,24:00:00,392.64917331649264
2023/10/5,0:15,388.8089564085056
2023/10/5,0:30,384.02985520091926
2023/10/5,0:45,378.82726013042543
2023/10/5,1:00,377.2567296479971
2023/10/5,1:15,377.43658441038883
2023/10/5,1:30,375.6513233100639
2023/10/5,1:45,377.09646619990497
2023/10/5,2:00,378.0937408952898
2023/10/5,2:15,361.61535801269997
2023/10/5,2:30,345.47040076381046
2023/10/5,2:45,333.2575973336099
2023/10/5,3:00,311.7587248698871
2023/10/5,3:15,312.89632088322026
2023/10/5,3:30,328.56103998293804
2023/10/5,3:45,337.49954347622315
2023/10/5,4:00,332.7368070544819
2023/10/5,4:15,331.41708031287084
2023/10/5,4:30,339.2069835548409
2023/10/5,4:45,347.4109223309772
2023/10/5,5:00,346.708881736952
2023/10/5,5:15,351.1573984616752
2023/10/5,5:30,398.0993544359601
2023/10/5,5:45,394.64010308335827
2023/10/5,6:00,397.0096493607082
2023/10/5,6:15,400.29642320604165
2023/10/5,6:30,408.11438571591924
2023/10/5,6:45,393.48940956793257
2023/10/5,7:00,349.08217099082225
2023/10/5,7:15,331.87357376916106
2023/10/5,7:30,309.67565137130447
2023/10/5,7:45,307.14845166396054
2023/10/5,8:00,261.45307003101914
2023/10/5,8:15,234.25933547841854
2023/10/5,8:30,235.43605645398557
2023/10/5,8:45,199.1015466998252
2023/10/5,9:00,194.647633434189
2023/10/5,9:15,177.05563771668616
2023/10/5,9:30,190.2320978707644
2023/10/5,9:45,189.93531551296
2023/10/5,10:00,227.2187544993463
2023/10/5,10:15,228.44108769995512
2023/10/5,10:30,235.11514483246688
2023/10/5,10:45,247.91657365237668
2023/10/5,11:00,245.68049939303856
2023/10/5,11:15,237.58771897209925
2023/10/5,11:30,243.1070676307554
2023/10/5,11:45,248.35510475396563
2023/10/5,12:00,206.32619295674775
2023/10/5,12:15,213.78655964666342
2023/10/5,12:30,229.427014205832
2023/10/5,12:45,239.7192284354841
2023/10/5,13:00,258.8328188865935
2023/10/5,13:15,273.0295484835482
2023/10/5,13:30,277.2290108586794
2023/10/5,13:45,280.97166027272556
2023/10/5,14:00,300.22143517863816
2023/10/5,14:15,313.87185294798275
2023/10/5,14:30,330.35700927557116
2023/10/5,14:45,346.06168572353926
2023/10/5,15:00,399.2869488820453
2023/10/5,15:15,394.12300222893356
2023/10/5,15:30,397.835887449353
2023/10/5,15:45,373.68533236380205
2023/10/5,16:00,435.83953945371644
2023/10/5,16:15,433.44615082186243
2023/10/5,16:30,422.50367746097464
2023/10/5,16:45,425.02209389670224
2023/10/5,17:00,469.89261500136234
2023/10/5,17:15,471.27413272908456
2023/10/5,17:30,474.44841056716933
2023/10/5,17:45,505.1468698381325
2023/10/5,18:00,491.69345276567145
2023/10/5,18:15,493.1457652033111
2023/10/5,18:30,487.99421772712014
2023/10/5,18:45,486.8523487287714
2023/10/5,19:00,478.3721799753254
2023/10/5,19:15,473.97858987254267
2023/10/5,19:30,469.66320720032155
2023/10/5,19:45,465.9004603372678
2023/10/5,20:00,455.47013378763023
2023/10/5,20:15,446.1400175522273
2023/10/5,20:30,443.7442345561126
2023/10/5,20:45,444.76325983961294
2023/10/5,21:00,436.717320832226
2023/10/5,21:15,442.0295990494361
2023/10/5,21:30,433.0193600366493
2023/10/5,21:45,421.3536890899065
2023/10/5,22:00,409.4945334212231
2023/10/5,22:15,403.18021437434106
2023/10/5,22:30,406.22935078676363
2023/10/5,22:45,399.9715181603604
2023/10/5,23:00,403.36435091272403
2023/10/5,23:15,403.35282433210585
2023/10/5,23:30,416.7231008086333
2023/10/5,23:45,388.7195632560391
2023/10/5,24:00:00,333.7344919519278
2023/10/6,0:15,324.68739373213316
2023/10/6,0:30,321.4461081436135
2023/10/6,0:45,331.5457324674288
2023/10/6,1:00,334.1568011797779
2023/10/6,1:15,330.7376499654399
2023/10/6,1:30,330.7552611757888
2023/10/6,1:45,336.78231886495956
2023/10/6,2:00,335.21852175232783
2023/10/6,2:15,334.7939442113921
2023/10/6,2:30,339.56915416896334
2023/10/6,2:45,336.52868472927963
2023/10/6,3:00,330.5926055093388
2023/10/6,3:15,325.05551653914347
2023/10/6,3:30,330.26325654626584
2023/10/6,3:45,334.4059361453164
2023/10/6,4:00,328.35394662318873
2023/10/6,4:15,336.2555569152386
2023/10/6,4:30,341.5732039879487
2023/10/6,4:45,346.63874268353726
2023/10/6,5:00,353.8319730295707
2023/10/6,5:15,358.94013185841834
2023/10/6,5:30,359.7731536652254
2023/10/6,5:45,356.4437036503145
2023/10/6,6:00,373.0801951141016
2023/10/6,6:15,396.26743356846436
2023/10/6,6:30,400.2293173211263
2023/10/6,6:45,412.175183099979
2023/10/6,7:00,407.1677589869883
2023/10/6,7:15,407.70031033532945
2023/10/6,7:30,405.7587619591652
2023/10/6,7:45,411.5318069084693
2023/10/6,8:00,350.90628041339113
2023/10/6,8:15,353.37510938508353
2023/10/6,8:30,349.7325389274273
2023/10/6,8:45,349.14847071823345
2023/10/6,9:00,280.10878965817227
2023/10/6,9:15,285.82648918865584
2023/10/6,9:30,303.863958438951
2023/10/6,9:45,339.3743260876821
2023/10/6,10:00,263.770242240132
2023/10/6,10:15,276.59438095052394
2023/10/6,10:30,287.6403427105796
2023/10/6,10:45,361.0681403115995
2023/10/6,11:00,356.01527571231907
2023/10/6,11:15,357.4006390867289
2023/10/6,11:30,369.8678674060846
2023/10/6,11:45,375.33375335147036
2023/10/6,12:00,333.47055957109626
2023/10/6,12:15,338.12543123210804
2023/10/6,12:30,333.3140463599466
2023/10/6,12:45,332.9117448667175
2023/10/6,13:00,367.3630619911001
2023/10/6,13:15,373.8330308897374
2023/10/6,13:30,365.4667944553663
2023/10/6,13:45,366.3447038373262
2023/10/6,14:00,361.81325266883914
2023/10/6,14:15,360.3238087143859
2023/10/6,14:30,362.89547894480984
2023/10/6,14:45,364.7865138601902
2023/10/6,15:00,398.33862972976266
2023/10/6,15:15,401.99889620788133
2023/10/6,15:30,383.8267737989944
2023/10/6,15:45,398.69180197170857
2023/10/6,16:00,458.8018227309634
2023/10/6,16:15,440.05076456289646
2023/10/6,16:30,441.0880826597446
2023/10/6,16:45,452.8595337326509
2023/10/6,17:00,508.9851534974963
2023/10/6,17:15,503.6822561354214
2023/10/6,17:30,507.4215416890258
2023/10/6,17:45,509.91666431102135
2023/10/6,18:00,484.6851067493723
2023/10/6,18:15,476.578545685631
2023/10/6,18:30,476.0949848959202
2023/10/6,18:45,479.68891003988784
2023/10/6,19:00,461.15545288010765
2023/10/6,19:15,459.1734853291322
2023/10/6,19:30,452.11345392065147
2023/10/6,19:45,443.4169754503222
2023/10/6,20:00,438.02713949794935
2023/10/6,20:15,434.12982122710577
2023/10/6,20:30,415.3218828982378
2023/10/6,20:45,413.6146750093722
2023/10/6,21:00,401.69208968925915
2023/10/6,21:15,400.24542507628433
2023/10/6,21:30,414.95942691737184
2023/10/6,21:45,395.83872601587166
2023/10/6,22:00,394.3863593417018
2023/10/6,22:15,386.12346161178704
2023/10/6,22:30,384.6766019752744
2023/10/6,22:45,376.482994582481
2023/10/6,23:00,370.31083217487196
2023/10/6,23:15,368.25209615318755
2023/10/6,23:30,360.8889136848743
2023/10/6,23:45,359.26000429506655
2023/10/6,24:00:00,369.68777453008875
2023/10/7,0:15,361.9703836320106
2023/10/7,0:30,356.5603849403726
2023/10/7,0:45,356.8186588216971
2023/10/7,1:00,353.70177914917787
2023/10/7,1:15,350.9194934574313
2023/10/7,1:30,350.9834508473509
2023/10/7,1:45,352.6195468214978
2023/10/7,2:00,341.7749348120985
2023/10/7,2:15,340.8674642820629
2023/10/7,2:30,340.3301596774968
2023/10/7,2:45,357.4564872837257
2023/10/7,3:00,361.45013489155247
2023/10/7,3:15,331.5614837778083
2023/10/7,3:30,342.925610556125
2023/10/7,3:45,339.77151309657745
2023/10/7,4:00,358.3514438048089
2023/10/7,4:15,374.76443384449857
2023/10/7,4:30,376.6834889293439
2023/10/7,4:45,373.33012111033156
2023/10/7,5:00,390.64369461928413
2023/10/7,5:15,402.63541304497375
2023/10/7,5:30,400.55836331708247
2023/10/7,5:45,405.91161954194547
2023/10/7,6:00,407.66990941468964
2023/10/7,6:15,432.6928864507623
2023/10/7,6:30,446.22954434352073
2023/10/7,6:45,442.4008533312942
2023/10/7,7:00,426.39191920397985
2023/10/7,7:15,432.0765813128197
2023/10/7,7:30,440.103270365837
2023/10/7,7:45,438.5564884420847
2023/10/7,8:00,390.3253008205343
2023/10/7,8:15,388.4020839665045
2023/10/7,8:30,398.76161708938935
2023/10/7,8:45,403.7682877032551
2023/10/7,9:00,312.39966038480657
2023/10/7,9:15,319.9669127410196
2023/10/7,9:30,312.59150625592855
2023/10/7,9:45,305.3405303780119
2023/10/7,10:00,288.0083284887853
2023/10/7,10:15,269.68648915985045
2023/10/7,10:30,271.10327941534905
2023/10/7,10:45,263.78158799242567
2023/10/7,11:00,266.0563462486459
2023/10/7,11:15,279.9446175376898
2023/10/7,11:30,282.8340786321095
2023/10/7,11:45,263.4141568632673
2023/10/7,12:00,250.68504069175273
2023/10/7,12:15,240.53366429390934
2023/10/7,12:30,232.6368053235815
2023/10/7,12:45,244.33662522894173
2023/10/7,13:00,239.94162899557506
2023/10/7,13:15,259.47484311389877
2023/10/7,13:30,258.50324315610453
2023/10/7,13:45,252.79588157792057
2023/10/7,14:00,278.79060149180765
2023/10/7,14:15,279.8337100960024
2023/10/7,14:30,273.0478541804152
2023/10/7,14:45,287.6727026987509
2023/10/7,15:00,348.02924668024934
2023/10/7,15:15,364.2229146622831
2023/10/7,15:30,376.40857604601774
2023/10/7,15:45,378.83402244933046
2023/10/7,16:00,411.1750312157396
2023/10/7,16:15,437.15179243678074
2023/10/7,16:30,435.5518670531541
2023/10/7,16:45,440.3969001944978
2023/10/7,17:00,468.8085074973764
2023/10/7,17:15,479.26468728562577
2023/10/7,17:30,480.6623246572204
2023/10/7,17:45,487.3599818544263
2023/10/7,18:00,475.50843193408826
2023/10/7,18:15,473.7131930029008
2023/10/7,18:30,478.2965106313617
2023/10/7,18:45,477.89676476419146
2023/10/7,19:00,465.9911372835193
2023/10/7,19:15,481.99702039585793
2023/10/7,19:30,476.58857080794206
2023/10/7,19:45,461.3922360514121
2023/10/7,20:00,455.38487068831955
2023/10/7,20:15,451.0456334218195
2023/10/7,20:30,449.44489948947165
2023/10/7,20:45,439.9446437098415
2023/10/7,21:00,419.07923246176125
2023/10/7,21:15,418.1065278797951
2023/10/7,21:30,419.42039069521485
2023/10/7,21:45,431.7855723480087
2023/10/7,22:00,416.60371711359204
2023/10/7,22:15,408.03188530272723
2023/10/7,22:30,413.95504674482675
2023/10/7,22:45,410.7957898801849
2023/10/7,23:00,407.7369336659037
2023/10/7,23:15,404.8989962438978
2023/10/7,23:30,408.76075514046596
2023/10/7,23:45,382.1119521082368
2023/10/7,24:00:00,373.86492902959793
2023/10/8,0:15,371.25079488567627
2023/10/8,0:30,366.004333938093
2023/10/8,0:45,362.64679327294215
2023/10/8,1:00,372.3948628370657
2023/10/8,1:15,371.90559071872156
2023/10/8,1:30,371.3146940822859
2023/10/8,1:45,380.1436420919337
2023/10/8,2:00,377.8111921402496
2023/10/8,2:15,372.47974425807587
2023/10/8,2:30,365.7074958028404
2023/10/8,2:45,356.6147434443897
2023/10/8,3:00,353.7237028580285
2023/10/8,3:15,346.76223378120847
2023/10/8,3:30,344.4544714989538
2023/10/8,3:45,341.4283465996908
2023/10/8,4:00,345.76448365905213
2023/10/8,4:15,346.14192260840093
2023/10/8,4:30,344.80940366862035
2023/10/8,4:45,342.8184875689024
2023/10/8,5:00,345.4506714491671
2023/10/8,5:15,352.0336956386455
2023/10/8,5:30,368.50754221661174
2023/10/8,5:45,357.9324402802029
2023/10/8,6:00,369.8720798055464
2023/10/8,6:15,379.16929707685176
2023/10/8,6:30,400.0561544959993
2023/10/8,6:45,389.40216067818204
2023/10/8,7:00,362.34883786212856
2023/10/8,7:15,364.45000900524826
2023/10/8,7:30,370.8528948568061
2023/10/8,7:45,349.64850123499264
2023/10/8,8:00,302.3430499902227
2023/10/8,8:15,289.7946855107059
2023/10/8,8:30,268.43072205246403
2023/10/8,8:45,279.2667810200927
2023/10/8,9:00,232.94220465671484
2023/10/8,9:15,245.22584019259008
2023/10/8,9:30,232.50258171577082
2023/10/8,9:45,230.341307525428
2023/10/8,10:00,222.79053346020848
2023/10/8,10:15,227.00222106964267
2023/10/8,10:30,217.02346667658512
2023/10/8,10:45,227.13447189493837
2023/10/8,11:00,234.7610406682553
2023/10/8,11:15,240.71747809384257
2023/10/8,11:30,247.12489626534014
2023/10/8,11:45,243.78489441524292
2023/10/8,12:00,216.7483756903734
2023/10/8,12:15,229.4635029900576
2023/10/8,12:30,243.2597999486804
2023/10/8,12:45,260.41624389837153
2023/10/8,13:00,242.78080811083979
2023/10/8,13:15,242.90300565604684
2023/10/8,13:30,237.48672951405223
2023/10/8,13:45,244.3594060722767
2023/10/8,14:00,260.8937839887887
2023/10/8,14:15,265.6730701599333
2023/10/8,14:30,281.0964629876917
2023/10/8,14:45,282.1827129758696
2023/10/8,15:00,355.44249159635166
2023/10/8,15:15,325.89959309940696
2023/10/8,15:30,308.86219126826563
2023/10/8,15:45,317.8236205137179
2023/10/8,16:00,417.3331778136351
2023/10/8,16:15,420.05231936121413
2023/10/8,16:30,421.8567461207616
2023/10/8,16:45,423.2049370264379
2023/10/8,17:00,454.3771034253322
2023/10/8,17:15,461.0390090958314
2023/10/8,17:30,461.6760508409146
2023/10/8,17:45,476.4563284015936
2023/10/8,18:00,455.98157271490703
2023/10/8,18:15,458.16498588112086
2023/10/8,18:30,466.6556209617829
2023/10/8,18:45,457.17234426300416
2023/10/8,19:00,438.176180387949
2023/10/8,19:15,436.5539801660674
2023/10/8,19:30,435.91328382966776
2023/10/8,19:45,437.1274966100964
2023/10/8,20:00,424.5587424634373
2023/10/8,20:15,412.6208747634671
2023/10/8,20:30,406.9794164754972
2023/10/8,20:45,403.73051852967393
2023/10/8,21:00,399.1407218895696
2023/10/8,21:15,394.59536858515315
2023/10/8,21:30,398.6525243167619
2023/10/8,21:45,395.11442830427933
2023/10/8,22:00,385.1960190117156
2023/10/8,22:15,385.43613682205
2023/10/8,22:30,383.64265084486897
2023/10/8,22:45,387.9648107402395
2023/10/8,23:00,396.70162447760373
2023/10/8,23:15,394.23102489481084
2023/10/8,23:30,401.1437949355847
2023/10/8,23:45,394.67311494213504
2023/10/8,24:00:00,388.69164913293514
2023/10/9,0:15,385.3727413854958
2023/10/9,0:30,384.34522439298775
2023/10/9,0:45,383.72391947282387
2023/10/9,1:00,388.62158295758053
2023/10/9,1:15,384.69479346601815
2023/10/9,1:30,381.9588395154077
2023/10/9,1:45,384.7381739853305
2023/10/9,2:00,377.49710569360116
2023/10/9,2:15,376.33029256213246
2023/10/9,2:30,375.48584501777236
2023/10/9,2:45,373.66314075859214
2023/10/9,3:00,361.8499323518254
2023/10/9,3:15,350.3053044000734
2023/10/9,3:30,351.4763077166796
2023/10/9,3:45,350.014521556226
2023/10/9,4:00,350.4871690788914
2023/10/9,4:15,348.9016816358509
2023/10/9,4:30,351.2767573034385
2023/10/9,4:45,347.4530298043206
2023/10/9,5:00,347.1317402330507
2023/10/9,5:15,381.1458339865022
2023/10/9,5:30,376.6166624405089
2023/10/9,5:45,373.58372991313263
2023/10/9,6:00,381.73631589498876
2023/10/9,6:15,392.65895593743846
2023/10/9,6:30,426.0132479443345
2023/10/9,6:45,407.3972382287121
2023/10/9,7:00,374.4371795604023
2023/10/9,7:15,361.5127396600332
2023/10/9,7:30,358.19836444690156
2023/10/9,7:45,344.99352117900116
2023/10/9,8:00,274.8342831122089
2023/10/9,8:15,237.92835063021377
2023/10/9,8:30,232.69557314784527
2023/10/9,8:45,226.02753632938686
2023/10/9,9:00,202.70942260120194
2023/10/9,9:15,185.70586758282252
2023/10/9,9:30,193.38830760605026
2023/10/9,9:45,166.75741278778423
2023/10/9,10:00,197.76319509910118
2023/10/9,10:15,209.64715476752662
2023/10/9,10:30,208.22688102872664
2023/10/9,10:45,199.05770434517618
2023/10/9,11:00,203.2456139971457
2023/10/9,11:15,189.18094388303405
2023/10/9,11:30,179.96017198227253
2023/10/9,11:45,184.737520797818
2023/10/9,12:00,181.25401126422233
2023/10/9,12:15,173.58762026537772
2023/10/9,12:30,164.68648586440054
2023/10/9,12:45,171.8874080598596
2023/10/9,13:00,189.48483734186877
2023/10/9,13:15,189.67246298747946
2023/10/9,13:30,177.3608579374256
2023/10/9,13:45,164.56146465280716
2023/10/9,14:00,183.88717217670546
2023/10/9,14:15,209.10518243907802
2023/10/9,14:30,221.44109456970563
2023/10/9,14:45,217.54886833167245
2023/10/9,15:00,246.87283504411394
2023/10/9,15:15,256.86026150153646
2023/10/9,15:30,265.6361302878662
2023/10/9,15:45,287.2039268331329
2023/10/9,16:00,343.13522074439544
2023/10/9,16:15,347.4110381172738
2023/10/9,16:30,361.07333239432717
2023/10/9,16:45,388.5009229093953
2023/10/9,17:00,413.79595986328746
2023/10/9,17:15,460.35969942210374
2023/10/9,17:30,448.5969823622148
2023/10/9,17:45,448.65453717292
2023/10/9,18:00,446.68465018294006
2023/10/9,18:15,460.3616996048019
2023/10/9,18:30,445.6120415837618
2023/10/9,18:45,428.94169638309637
2023/10/9,19:00,403.38371927719436
2023/10/9,19:15,440.2416442742601
2023/10/9,19:30,424.52291407067116
2023/10/9,19:45,424.48584274984046
2023/10/9,20:00,421.5976571005963
2023/10/9,20:15,423.877463448997
2023/10/9,20:30,422.6889433700543
2023/10/9,20:45,423.3055841878095
2023/10/9,21:00,405.59435805531035
2023/10/9,21:15,426.8620948864276
2023/10/9,21:30,422.77648428459634
2023/10/9,21:45,433.6819842189248
2023/10/9,22:00,412.63384551315784
2023/10/9,22:15,387.90216164602504
2023/10/9,22:30,380.2645963078747
2023/10/9,22:45,403.11565041831994
2023/10/9,23:00,411.51681066094534
2023/10/9,23:15,397.08198805574636
2023/10/9,23:30,402.06997032485884
2023/10/9,23:45,397.250209991137
2023/10/9,24:00:00,375.3437622121669
2023/10/10,0:15,360.22717550105415
2023/10/10,0:30,356.07781411804524
2023/10/10,0:45,356.04227938631556
2023/10/10,1:00,349.09316832761516
2023/10/10,1:15,351.4966784127615
2023/10/10,1:30,348.20466873591874
2023/10/10,1:45,360.97419953699887
2023/10/10,2:00,372.31706948773154
2023/10/10,2:15,366.23792886939196
2023/10/10,2:30,364.0986321311654
2023/10/10,2:45,360.93268569629
2023/10/10,3:00,356.0073226966514
2023/10/10,3:15,341.51799273559
2023/10/10,3:30,345.352967865506
2023/10/10,3:45,347.66980315633117
2023/10/10,4:00,350.78353316909386
2023/10/10,4:15,349.00341170446586
2023/10/10,4:30,346.1181878858945
2023/10/10,4:45,339.34024183542937
2023/10/10,5:00,345.0571707977365
2023/10/10,5:15,347.47448321941414
2023/10/10,5:30,350.3355590532842
2023/10/10,5:45,358.3958737062189
2023/10/10,6:00,361.7768475645253
2023/10/10,6:15,368.18598074556775
2023/10/10,6:30,411.3670340211988
2023/10/10,6:45,422.5421923737351
2023/10/10,7:00,394.6313472073629
2023/10/10,7:15,394.2224568944121
2023/10/10,7:30,373.13916337113574
2023/10/10,7:45,370.4392884489108
2023/10/10,8:00,297.3909938907605
2023/10/10,8:15,287.0521179209905
2023/10/10,8:30,281.6353625404763
2023/10/10,8:45,278.47794162307207
2023/10/10,9:00,211.89053582226845
2023/10/10,9:15,210.71396232654212
2023/10/10,9:30,227.75859599773378
2023/10/10,9:45,209.20801142057192
2023/10/10,10:00,224.1047489617957
2023/10/10,10:15,214.6112200255056
2023/10/10,10:30,223.85984667812968
2023/10/10,10:45,229.67035757072728
2023/10/10,11:00,225.440817416306
2023/10/10,11:15,220.78064856870455
2023/10/10,11:30,248.87113109374891
2023/10/10,11:45,228.08709588664416
