timestamp,demand,clearing price (CNY/MWh)
2022-04-25 04:30:00,37928.12,459.84
2022-04-25 04:45:00,38522.52,459.84
2022-04-25 05:00:00,38936.46,459.84
2022-04-25 05:15:00,39541.98,525.77
2022-04-25 05:30:00,39843.55,525.77
2022-04-25 05:45:00,39997.96,525.77
2022-04-25 06:00:00,40136.28,525.77
2022-04-25 06:15:00,38244.93,471.3
2022-04-25 06:30:00,36994.88,471.3
2022-04-25 06:45:00,35978.33,471.3
2022-04-25 07:00:00,34489.11,471.3
2022-04-25 07:15:00,33417.88,429.25
2022-04-25 07:30:00,32586.94,429.25
2022-04-25 07:45:00,32386.11,429.25
2022-04-25 08:00:00,31492.17,429.25
2022-04-25 08:15:00,30949.15,397.37
2022-04-25 08:30:00,29889.32,397.37
2022-04-25 08:45:00,28778.07,397.37
2022-04-25 09:00:00,27649.92,397.37
2022-04-25 09:15:00,26439.32,343.95
2022-04-25 09:30:00,25488.17,343.95
2022-04-25 09:45:00,24152.51,343.95
2022-04-25 10:00:00,23674.82,343.95
2022-04-25 10:15:00,22932.5,351.79
2022-04-25 10:30:00,22988.05,351.79
2022-04-25 10:45:00,23212.86,351.79
2022-04-25 11:00:00,23471.42,351.79
2022-04-25 11:15:00,25172.31,395.46
2022-04-25 11:30:00,23947.82,395.46
2022-04-25 11:45:00,22807.4,395.46
2022-04-25 12:00:00,22209.18,395.46
2022-04-25 12:15:00,22095.06,332.14
2022-04-25 12:30:00,21971.85,332.14
2022-04-25 12:45:00,22437.23,332.14
2022-04-25 13:00:00,22259.17,332.14
2022-04-25 13:15:00,23256.16,351.66
2022-04-25 13:30:00,24283.47,351.66
2022-04-25 13:45:00,25230.84,351.66
2022-04-25 14:00:00,25703.94,351.66
2022-04-25 14:15:00,25411.68,310.26
2022-04-25 14:30:00,25528.38,310.26
2022-04-25 14:45:00,26345.92,310.26
2022-04-25 15:00:00,27211.62,310.26
2022-04-25 15:15:00,28535.94,345.91
2022-04-25 15:30:00,29939.16,345.91
2022-04-25 15:45:00,31090.41,345.91
2022-04-25 16:00:00,32399.96,345.91
2022-04-25 16:15:00,33555.92,367.8
2022-04-25 16:30:00,34407.07,367.8
2022-04-25 16:45:00,35574.72,367.8
2022-04-25 17:00:00,36208.4,367.8
2022-04-25 17:15:00,37764.82,402.15
2022-04-25 17:30:00,38668.72,402.15
2022-04-25 17:45:00,39253.07,402.15
2022-04-25 18:00:00,39291.05,402.15
2022-04-25 18:15:00,40250.66,432.7
2022-04-25 18:30:00,40470.52,432.7
2022-04-25 18:45:00,40414.56,432.7
2022-04-25 19:00:00,40570.7,432.7
2022-04-25 19:15:00,40573.2,435.75
2022-04-25 19:30:00,40410.99,435.75
2022-04-25 19:45:00,40540.03,435.75
2022-04-25 20:00:00,39664.99,435.75
2022-04-25 20:15:00,39867.33,445.92
2022-04-25 20:30:00,39855.1,445.92
2022-04-25 20:45:00,39880.79,445.92
2022-04-25 21:00:00,40346.95,445.92
2022-04-25 21:15:00,40401.34,447.31
2022-04-25 21:30:00,39397.71,447.31
2022-04-25 21:45:00,39019.63,447.31
2022-04-25 22:00:00,38132.54,447.31
2022-04-25 22:15:00,38108.41,437.0
2022-04-25 22:30:00,37619.08,437.0
2022-04-25 22:45:00,37194.76,437.0
2022-04-25 23:00:00,37449.29,437.0
2022-04-25 23:15:00,38276.09,485.5
2022-04-25 23:30:00,37830.54,485.5
2022-04-25 23:45:00,37040.18,485.5
2022-04-26 00:00:00,36374.58,485.5
2022-04-26 00:15:00,37026.23,579.83
2022-04-26 00:30:00,36808.47,579.83
2022-04-26 00:45:00,36737.68,579.83
2022-04-26 01:00:00,36407.88,579.83
2022-04-26 01:15:00,36764.1,554.32
2022-04-26 01:30:00,36411.29,554.32
2022-04-26 01:45:00,36324.33,554.32
2022-04-26 02:00:00,35601.8,554.32
2022-04-26 02:15:00,35682.09,548.29
2022-04-26 02:30:00,35422.98,548.29
2022-04-26 02:45:00,35276.36,548.29
2022-04-26 03:00:00,34963.76,548.29
2022-04-26 03:15:00,34864.03,550.25
2022-04-26 03:30:00,34783.25,550.25
2022-04-26 03:45:00,35036.4,550.25
2022-04-26 04:00:00,35264.64,550.25
2022-04-26 04:15:00,35517.96,628.25
2022-04-26 04:30:00,35902.45,628.25
2022-04-26 04:45:00,36275.26,628.25
2022-04-26 05:00:00,36840.13,628.25
2022-04-26 05:15:00,37629.26,762.72
2022-04-26 05:30:00,38192.82,762.72
2022-04-26 05:45:00,38061.79,762.72
2022-04-26 06:00:00,38046.31,762.72
2022-04-26 06:15:00,36392.85,558.09
2022-04-26 06:30:00,34852.29,558.09
2022-04-26 06:45:00,33844.84,558.09
2022-04-26 07:00:00,32310.47,558.09
2022-04-26 07:15:00,31267.52,462.99
2022-04-26 07:30:00,30860.39,462.99
2022-04-26 07:45:00,30055.49,462.99
2022-04-26 08:00:00,29361.24,462.99
2022-04-26 08:15:00,28664.7,301.51
2022-04-26 08:30:00,27432.3,301.51
2022-04-26 08:45:00,25980.67,301.51
2022-04-26 09:00:00,24905.25,301.51
2022-04-26 09:15:00,24042.22,20.37
2022-04-26 09:30:00,23112.89,20.37
2022-04-26 09:45:00,22231.13,20.37
2022-04-26 10:00:00,21481.2,20.37
2022-04-26 10:15:00,21283.94,-80.0
2022-04-26 10:30:00,21765.61,-80.0
2022-04-26 10:45:00,21556.84,-80.0
2022-04-26 11:00:00,23157.42,-80.0
2022-04-26 11:15:00,23975.63,-60.0
2022-04-26 11:30:00,23352.91,-60.0
2022-04-26 11:45:00,22997.92,-60.0
2022-04-26 12:00:00,22220.38,-60.0
2022-04-26 12:15:00,22100.4,-82.18
2022-04-26 12:30:00,22261.98,-82.18
2022-04-26 12:45:00,22242.14,-82.18
2022-04-26 13:00:00,22358.43,-82.18
2022-04-26 13:15:00,23323.79,-80.0
2022-04-26 13:30:00,24166.71,-80.0
2022-04-26 13:45:00,25015.46,-80.0
2022-04-26 14:00:00,25944.3,-80.0
2022-04-26 14:15:00,25438.51,-80.0
2022-04-26 14:30:00,25952.74,-80.0
2022-04-26 14:45:00,27026.03,-80.0
2022-04-26 15:00:00,28339.16,-80.0
2022-04-26 15:15:00,29652.88,109.69
2022-04-26 15:30:00,30864.02,109.69
2022-04-26 15:45:00,32214.84,109.69
2022-04-26 16:00:00,33820.14,109.69
2022-04-26 16:15:00,34891.97,305.09
2022-04-26 16:30:00,35826.91,305.09
2022-04-26 16:45:00,36637.13,305.09
2022-04-26 17:00:00,37340.01,305.09
2022-04-26 17:15:00,38429.21,441.99
2022-04-26 17:30:00,39232.94,441.99
2022-04-26 17:45:00,40308.14,441.99
2022-04-26 18:00:00,40351.61,441.99
2022-04-26 18:15:00,41073.79,494.82
2022-04-26 18:30:00,41488.15,494.82
2022-04-26 18:45:00,41906.94,494.82
2022-04-26 19:00:00,42139.01,494.82
2022-04-26 19:15:00,42520.38,471.11
2022-04-26 19:30:00,42744.4,471.11
2022-04-26 19:45:00,42795.3,471.11
2022-04-26 20:00:00,42264.77,471.11
2022-04-26 20:15:00,42469.71,473.44
2022-04-26 20:30:00,42905.34,473.44
2022-04-26 20:45:00,42712.86,473.44
2022-04-26 21:00:00,43123.81,473.44
2022-04-26 21:15:00,42657.54,469.69
2022-04-26 21:30:00,41861.41,469.69
2022-04-26 21:45:00,40843.45,469.69
2022-04-26 22:00:00,40438.1,469.69
2022-04-26 22:15:00,40279.97,434.96
2022-04-26 22:30:00,39764.4,434.96
2022-04-26 22:45:00,39416.92,434.96
2022-04-26 23:00:00,39834.09,434.96
2022-04-26 23:15:00,41282.71,480.03
2022-04-26 23:30:00,40220.75,480.03
2022-04-26 23:45:00,39815.68,480.03
2022-04-27 00:00:00,39763.35,480.03
2022-04-27 00:15:00,39926.06,476.8
2022-04-27 00:30:00,39600.74,476.8
2022-04-27 00:45:00,39550.7,476.8
2022-04-27 01:00:00,39045.07,476.8
2022-04-27 01:15:00,38585.4,421.62
2022-04-27 01:30:00,38625.25,421.62
2022-04-27 01:45:00,38177.91,421.62
2022-04-27 02:00:00,38045.43,421.62
2022-04-27 02:15:00,37637.93,379.5
2022-04-27 02:30:00,37945.61,379.5
2022-04-27 02:45:00,37850.44,379.5
2022-04-27 03:00:00,37409.05,379.5
2022-04-27 03:15:00,37294.67,344.13
2022-04-27 03:30:00,37740.42,344.13
2022-04-27 03:45:00,37552.62,344.13
2022-04-27 04:00:00,37786.33,344.13
2022-04-27 04:15:00,38383.56,358.95
2022-04-27 04:30:00,38775.75,358.95
2022-04-27 04:45:00,39740.71,358.95
2022-04-27 05:00:00,40926.37,358.95
2022-04-27 05:15:00,42108.74,471.77
2022-04-27 05:30:00,42508.48,471.77
2022-04-27 05:45:00,43471.26,471.77
2022-04-27 06:00:00,43764.57,471.77
2022-04-27 06:15:00,42725.4,412.63
2022-04-27 06:30:00,41411.43,412.63
2022-04-27 06:45:00,40464.94,412.63
2022-04-27 07:00:00,38844.7,412.63
2022-04-27 07:15:00,37489.59,223.12
2022-04-27 07:30:00,36786.33,223.12
2022-04-27 07:45:00,36568.12,223.12
2022-04-27 08:00:00,36264.82,223.12
2022-04-27 08:15:00,36305.32,52.47
2022-04-27 08:30:00,36046.47,52.47
2022-04-27 08:45:00,35065.8,52.47
2022-04-27 09:00:00,34231.07,52.47
2022-04-27 09:15:00,33730.6,-80.0
2022-04-27 09:30:00,33281.28,-80.0
2022-04-27 09:45:00,32611.74,-80.0
2022-04-27 10:00:00,31958.77,-80.0
2022-04-27 10:15:00,31581.62,-80.0
2022-04-27 10:30:00,31044.39,-80.0
2022-04-27 10:45:00,30781.05,-80.0
2022-04-27 11:00:00,31302.79,-80.0
2022-04-27 11:15:00,32490.64,-23.7
2022-04-27 11:30:00,30887.14,-23.7
2022-04-27 11:45:00,29896.48,-23.7
2022-04-27 12:00:00,28455.37,-23.7
2022-04-27 12:15:00,28103.9,-80.0
2022-04-27 12:30:00,27820.76,-80.0
2022-04-27 12:45:00,28131.61,-80.0
2022-04-27 13:00:00,28143.8,-80.0
2022-04-27 13:15:00,29305.46,52.69
2022-04-27 13:30:00,29727.18,52.69
2022-04-27 13:45:00,30985.66,52.69
2022-04-27 14:00:00,31793.37,52.69
2022-04-27 14:15:00,31832.79,69.97
2022-04-27 14:30:00,31881.75,69.97
2022-04-27 14:45:00,32777.11,69.97
2022-04-27 15:00:00,33411.44,69.97
2022-04-27 15:15:00,34384.66,260.26
2022-04-27 15:30:00,35444.77,260.26
2022-04-27 15:45:00,36562.73,260.26
2022-04-27 16:00:00,37273.21,260.26
2022-04-27 16:15:00,37867.01,382.53
2022-04-27 16:30:00,38589.93,382.53
2022-04-27 16:45:00,39239.77,382.53
2022-04-27 17:00:00,39512.42,382.53
2022-04-27 17:15:00,40589.32,513.55
2022-04-27 17:30:00,41138.44,513.55
2022-04-27 17:45:00,41647.44,513.55
2022-04-27 18:00:00,41878.5,513.55
2022-04-27 18:15:00,41743.46,570.79
2022-04-27 18:30:00,42727.21,570.79
2022-04-27 18:45:00,42670.44,570.79
2022-04-27 19:00:00,42930.36,570.79
2022-04-27 19:15:00,43498.76,580.59
2022-04-27 19:30:00,43619.51,580.59
2022-04-27 19:45:00,44013.39,580.59
2022-04-27 20:00:00,43221.27,580.59
2022-04-27 20:15:00,43629.48,604.38
2022-04-27 20:30:00,43940.77,604.38
2022-04-27 20:45:00,44094.4,604.38
2022-04-27 21:00:00,44247.01,604.38
2022-04-27 21:15:00,44178.76,655.61
2022-04-27 21:30:00,43358.69,655.61
2022-04-27 21:45:00,42348.81,655.61
2022-04-27 22:00:00,41953.24,655.61
2022-04-27 22:15:00,41544.84,582.59
2022-04-27 22:30:00,41058.89,582.59
2022-04-27 22:45:00,41037.86,582.59
2022-04-27 23:00:00,41282.75,582.59
2022-04-27 23:15:00,42612.09,867.6
2022-04-27 23:30:00,42033.14,867.6
2022-04-27 23:45:00,41748.12,867.6
2022-04-28 00:00:00,41545.5,867.6
2022-04-28 00:15:00,41720.18,420.2
2022-04-28 00:30:00,41994.2,420.2
2022-04-28 00:45:00,41650.83,420.2
2022-04-28 01:00:00,41357.64,420.2
2022-04-28 01:15:00,40909.22,402.22
2022-04-28 01:30:00,40691.62,402.22
2022-04-28 01:45:00,40276.74,402.22
2022-04-28 02:00:00,39871.41,402.22
2022-04-28 02:15:00,39696.87,382.66
2022-04-28 02:30:00,39317.79,382.66
2022-04-28 02:45:00,38986.62,382.66
2022-04-28 03:00:00,38756.66,382.66
2022-04-28 03:15:00,38267.85,367.48
2022-04-28 03:30:00,37837.22,367.48
2022-04-28 03:45:00,37892.85,367.48
2022-04-28 04:00:00,37517.89,367.48
2022-04-28 04:15:00,37638.89,375.11
2022-04-28 04:30:00,37764.7,375.11
2022-04-28 04:45:00,37807.0,375.11
2022-04-28 05:00:00,38726.63,375.11
2022-04-28 05:15:00,39426.0,497.77
2022-04-28 05:30:00,39747.7,497.77
2022-04-28 05:45:00,39963.18,497.77
2022-04-28 06:00:00,40180.07,497.77
2022-04-28 06:15:00,39188.97,408.29
2022-04-28 06:30:00,37580.72,408.29
2022-04-28 06:45:00,36680.72,408.29
2022-04-28 07:00:00,34875.1,408.29
2022-04-28 07:15:00,33932.12,351.37
2022-04-28 07:30:00,33358.18,351.37
2022-04-28 07:45:00,33278.54,351.37
2022-04-28 08:00:00,32834.47,351.37
2022-04-28 08:15:00,33072.28,347.1
2022-04-28 08:30:00,32467.72,347.1
2022-04-28 08:45:00,31272.19,347.1
2022-04-28 09:00:00,30408.83,347.1
2022-04-28 09:15:00,29833.19,331.91
2022-04-28 09:30:00,29071.03,331.91
2022-04-28 09:45:00,28181.46,331.91
2022-04-28 10:00:00,27456.96,331.91
2022-04-28 10:15:00,26979.58,334.99
2022-04-28 10:30:00,26819.83,334.99
2022-04-28 10:45:00,26612.16,334.99
2022-04-28 11:00:00,27160.11,334.99
2022-04-28 11:15:00,28350.21,368.22
2022-04-28 11:30:00,26900.76,368.22
2022-04-28 11:45:00,26209.65,368.22
2022-04-28 12:00:00,25233.37,368.22
2022-04-28 12:15:00,25009.44,336.98
2022-04-28 12:30:00,24747.94,336.98
2022-04-28 12:45:00,25001.99,336.98
2022-04-28 13:00:00,25419.95,336.98
2022-04-28 13:15:00,26648.96,362.21
2022-04-28 13:30:00,27526.58,362.21
2022-04-28 13:45:00,28328.7,362.21
2022-04-28 14:00:00,28918.99,362.21
2022-04-28 14:15:00,28571.78,349.75
2022-04-28 14:30:00,28337.54,349.75
2022-04-28 14:45:00,29155.53,349.75
2022-04-28 15:00:00,30037.26,349.75
2022-04-28 15:15:00,30760.52,374.33
2022-04-28 15:30:00,31426.31,374.33
2022-04-28 15:45:00,32596.63,374.33
2022-04-28 16:00:00,33298.13,374.33
2022-04-28 16:15:00,34778.47,383.2
2022-04-28 16:30:00,35157.81,383.2
2022-04-28 16:45:00,35698.81,383.2
2022-04-28 17:00:00,36022.07,383.2
2022-04-28 17:15:00,37313.9,400.75
2022-04-28 17:30:00,37469.27,400.75
2022-04-28 17:45:00,38173.24,400.75
2022-04-28 18:00:00,38554.18,400.75
2022-04-28 18:15:00,39184.14,411.0
2022-04-28 18:30:00,39732.71,411.0
2022-04-28 18:45:00,40782.84,411.0
2022-04-28 19:00:00,41118.98,411.0
2022-04-28 19:15:00,41471.45,406.48
2022-04-28 19:30:00,41918.9,406.48
2022-04-28 19:45:00,41762.74,406.48
2022-04-28 20:00:00,41225.98,406.48
2022-04-28 20:15:00,41253.15,425.22
2022-04-28 20:30:00,40714.57,425.22
2022-04-28 20:45:00,40623.42,425.22
2022-04-28 21:00:00,41088.7,425.22
2022-04-28 21:15:00,40355.54,424.9
2022-04-28 21:30:00,39571.68,424.9
2022-04-28 21:45:00,38633.17,424.9
2022-04-28 22:00:00,37777.84,424.9
2022-04-28 22:15:00,37624.29,400.5
2022-04-28 22:30:00,36948.83,400.5
2022-04-28 22:45:00,36732.83,400.5
2022-04-28 23:00:00,37124.27,400.5
2022-04-28 23:15:00,38428.56,532.65
2022-04-28 23:30:00,37521.85,532.65
2022-04-28 23:45:00,37433.13,532.65
2022-04-29 00:00:00,37510.69,532.65
2022-04-29 00:15:00,37239.09,1296.0
2022-04-29 00:30:00,37020.04,1296.0
2022-04-29 00:45:00,36822.58,1296.0
2022-04-29 01:00:00,36902.57,1296.0
2022-04-29 01:15:00,36570.24,938.45
2022-04-29 01:30:00,36224.38,938.45
2022-04-29 01:45:00,36114.47,938.45
2022-04-29 02:00:00,35857.01,938.45
2022-04-29 02:15:00,35717.53,518.6
2022-04-29 02:30:00,35683.99,518.6
2022-04-29 02:45:00,35679.65,518.6
2022-04-29 03:00:00,35524.85,518.6
2022-04-29 03:15:00,35504.37,429.5
2022-04-29 03:30:00,35487.36,429.5
2022-04-29 03:45:00,35038.15,429.5
2022-04-29 04:00:00,35050.63,429.5
2022-04-29 04:15:00,34967.38,452.64
2022-04-29 04:30:00,34699.32,452.64
2022-04-29 04:45:00,35222.25,452.64
2022-04-29 05:00:00,35879.89,452.64
2022-04-29 05:15:00,37114.86,606.75
2022-04-29 05:30:00,37103.69,606.75
2022-04-29 05:45:00,37826.25,606.75
2022-04-29 06:00:00,38330.03,606.75
2022-04-29 06:15:00,37677.89,427.62
2022-04-29 06:30:00,36677.92,427.62
2022-04-29 06:45:00,35773.17,427.62
2022-04-29 07:00:00,34617.36,427.62
2022-04-29 07:15:00,33631.53,349.11
2022-04-29 07:30:00,33418.39,349.11
2022-04-29 07:45:00,33531.91,349.11
2022-04-29 08:00:00,34013.65,349.11
2022-04-29 08:15:00,34642.93,277.28
2022-04-29 08:30:00,34340.91,277.28
2022-04-29 08:45:00,33078.47,277.28
2022-04-29 09:00:00,32487.5,277.28
2022-04-29 09:15:00,32185.93,130.66
2022-04-29 09:30:00,31195.96,130.66
2022-04-29 09:45:00,30634.64,130.66
2022-04-29 10:00:00,29752.55,130.66
2022-04-29 10:15:00,28463.01,67.77
2022-04-29 10:30:00,27988.05,67.77
2022-04-29 10:45:00,27419.22,67.77
2022-04-29 11:00:00,28222.34,67.77
2022-04-29 11:15:00,29484.44,123.63
2022-04-29 11:30:00,27892.94,123.63
2022-04-29 11:45:00,26886.27,123.63
2022-04-29 12:00:00,25525.7,123.63
2022-04-29 12:15:00,24433.87,45.21
2022-04-29 12:30:00,23253.35,45.21
2022-04-29 12:45:00,22830.9,45.21
2022-04-29 13:00:00,22966.05,45.21
2022-04-29 13:15:00,23506.48,222.94
2022-04-29 13:30:00,23534.59,222.94
2022-04-29 13:45:00,23688.74,222.94
2022-04-29 14:00:00,23180.31,222.94
2022-04-29 14:15:00,22758.83,263.17
2022-04-29 14:30:00,23245.09,263.17
2022-04-29 14:45:00,23414.74,263.17
2022-04-29 15:00:00,24020.09,263.17
2022-04-29 15:15:00,24907.18,335.2
2022-04-29 15:30:00,25999.07,335.2
2022-04-29 15:45:00,27078.5,335.2
2022-04-29 16:00:00,27784.84,335.2
2022-04-29 16:15:00,28927.2,367.25
2022-04-29 16:30:00,29467.27,367.25
2022-04-29 16:45:00,30707.72,367.25
2022-04-29 17:00:00,31633.57,367.25
2022-04-29 17:15:00,33213.54,398.14
2022-04-29 17:30:00,34348.88,398.14
2022-04-29 17:45:00,35266.27,398.14
2022-04-29 18:00:00,35810.49,398.14
2022-04-29 18:15:00,36615.1,430.37
2022-04-29 18:30:00,37723.93,430.37
2022-04-29 18:45:00,38484.54,430.37
2022-04-29 19:00:00,38971.82,430.37
2022-04-29 19:15:00,39768.4,416.01
2022-04-29 19:30:00,40406.28,416.01
2022-04-29 19:45:00,40813.95,416.01
2022-04-29 20:00:00,40602.42,416.01
2022-04-29 20:15:00,40692.9,423.36
2022-04-29 20:30:00,40703.63,423.36
2022-04-29 20:45:00,40610.2,423.36
2022-04-29 21:00:00,40840.04,423.36
2022-04-29 21:15:00,40766.61,411.15
2022-04-29 21:30:00,40062.94,411.15
2022-04-29 21:45:00,39420.62,411.15
2022-04-29 22:00:00,38933.79,411.15
2022-04-29 22:15:00,39374.2,402.03
2022-04-29 22:30:00,39263.44,402.03
2022-04-29 22:45:00,39198.41,402.03
2022-04-29 23:00:00,40069.45,402.03
2022-04-29 23:15:00,41689.59,550.0
2022-04-29 23:30:00,41359.52,550.0
2022-04-29 23:45:00,40718.06,550.0
2022-04-30 00:00:00,40386.75,550.0
2022-04-30 00:15:00,40936.78,805.05
2022-04-30 00:30:00,40715.3,805.05
2022-04-30 00:45:00,40248.97,805.05
2022-04-30 01:00:00,39664.78,805.05
2022-04-30 01:15:00,39394.5,651.8
2022-04-30 01:30:00,38573.68,651.8
2022-04-30 01:45:00,38240.3,651.8
2022-04-30 02:00:00,37749.16,651.8
2022-04-30 02:15:00,37482.95,497.11
2022-04-30 02:30:00,36848.17,497.11
2022-04-30 02:45:00,36503.85,497.11
2022-04-30 03:00:00,36074.77,497.11
2022-04-30 03:15:00,35714.63,454.75
2022-04-30 03:30:00,35303.73,454.75
2022-04-30 03:45:00,34881.5,454.75
2022-04-30 04:00:00,34781.18,454.75
2022-04-30 04:15:00,34920.47,442.0
2022-04-30 04:30:00,34907.44,442.0
2022-04-30 04:45:00,34715.08,442.0
2022-04-30 05:00:00,35159.39,442.0
2022-04-30 05:15:00,35675.47,561.22
2022-04-30 05:30:00,36045.53,561.22
2022-04-30 05:45:00,35688.5,561.22
2022-04-30 06:00:00,35851.31,561.22
2022-04-30 06:15:00,34472.15,430.56
2022-04-30 06:30:00,32621.28,430.56
2022-04-30 06:45:00,31224.88,430.56
2022-04-30 07:00:00,29249.88,430.56
2022-04-30 07:15:00,27906.58,353.21
2022-04-30 07:30:00,26598.14,353.21
2022-04-30 07:45:00,26151.16,353.21
2022-04-30 08:00:00,25392.18,353.21
2022-04-30 08:15:00,24878.84,242.04
2022-04-30 08:30:00,23740.2,242.04
2022-04-30 08:45:00,22495.24,242.04
2022-04-30 09:00:00,21968.66,242.04
2022-04-30 09:15:00,22019.13,79.24
2022-04-30 09:30:00,22294.56,79.24
2022-04-30 09:45:00,22046.4,79.24
2022-04-30 10:00:00,21879.96,79.24
2022-04-30 10:15:00,21568.59,46.26
2022-04-30 10:30:00,21653.7,46.26
2022-04-30 10:45:00,21745.29,46.26
2022-04-30 11:00:00,21756.35,46.26
2022-04-30 11:15:00,22069.82,87.51
2022-04-30 11:30:00,21814.83,87.51
2022-04-30 11:45:00,21998.19,87.51
2022-04-30 12:00:00,21916.19,87.51
2022-04-30 12:15:00,21555.56,35.06
2022-04-30 12:30:00,21567.34,35.06
2022-04-30 12:45:00,21689.3,35.06
2022-04-30 13:00:00,21850.66,35.06
2022-04-30 13:15:00,21929.98,143.84
2022-04-30 13:30:00,22164.59,143.84
2022-04-30 13:45:00,21812.86,143.84
2022-04-30 14:00:00,22140.84,143.84
2022-04-30 14:15:00,21987.41,165.4
2022-04-30 14:30:00,22113.56,165.4
2022-04-30 14:45:00,22211.49,165.4
2022-04-30 15:00:00,22668.44,165.4
2022-04-30 15:15:00,23596.7,310.11
2022-04-30 15:30:00,24785.45,310.11
2022-04-30 15:45:00,26665.85,310.11
2022-04-30 16:00:00,27566.19,310.11
2022-04-30 16:15:00,29284.13,388.94
2022-04-30 16:30:00,30617.49,388.94
2022-04-30 16:45:00,32414.12,388.94
2022-04-30 17:00:00,33198.28,388.94
2022-04-30 17:15:00,34954.55,425.11
2022-04-30 17:30:00,36195.81,425.11
2022-04-30 17:45:00,37692.89,425.11
2022-04-30 18:00:00,38550.63,425.11
2022-04-30 18:15:00,38721.74,438.72
2022-04-30 18:30:00,39141.6,438.72
2022-04-30 18:45:00,39031.2,438.72
2022-04-30 19:00:00,39249.11,438.72
2022-04-30 19:15:00,39322.75,433.5
2022-04-30 19:30:00,39539.01,433.5
2022-04-30 19:45:00,39611.73,433.5
2022-04-30 20:00:00,38852.38,433.5
2022-04-30 20:15:00,39207.2,427.15
2022-04-30 20:30:00,39360.6,427.15
2022-04-30 20:45:00,39330.54,427.15
2022-04-30 21:00:00,39514.02,427.15
2022-04-30 21:15:00,39380.1,416.13
2022-04-30 21:30:00,38511.77,416.13
2022-04-30 21:45:00,37372.05,416.13
2022-04-30 22:00:00,36707.56,416.13
2022-04-30 22:15:00,36623.15,399.98
2022-04-30 22:30:00,36295.76,399.98
2022-04-30 22:45:00,36075.37,399.98
2022-04-30 23:00:00,36939.43,399.98
2022-04-30 23:15:00,37986.2,416.96
2022-04-30 23:30:00,37277.92,416.96
2022-04-30 23:45:00,36408.11,416.96
2022-05-01 00:00:00,36262.18,416.96
2022-05-01 00:15:00,36563.54,489.07
2022-05-01 00:30:00,36341.76,489.07
2022-05-01 00:45:00,35820.26,489.07
2022-05-01 01:00:00,35741.69,489.07
2022-05-01 01:15:00,35301.13,584.25
2022-05-01 01:30:00,35272.46,584.25
2022-05-01 01:45:00,34789.92,584.25
2022-05-01 02:00:00,34414.72,584.25
2022-05-01 02:15:00,34039.82,472.97
2022-05-01 02:30:00,34055.5,472.97
2022-05-01 02:45:00,33843.92,472.97
2022-05-01 03:00:00,33936.63,472.97
2022-05-01 03:15:00,33329.14,441.28
2022-05-01 03:30:00,33543.83,441.28
2022-05-01 03:45:00,33476.82,441.28
2022-05-01 04:00:00,33293.55,441.28
2022-05-01 04:15:00,33951.87,436.6
2022-05-01 04:30:00,34022.29,436.6
2022-05-01 04:45:00,34706.23,436.6
2022-05-01 05:00:00,35567.02,436.6
2022-05-01 05:15:00,36211.59,507.6
2022-05-01 05:30:00,36832.76,507.6
2022-05-01 05:45:00,36976.11,507.6
2022-05-01 06:00:00,37012.78,507.6
2022-05-01 06:15:00,36133.58,422.83
2022-05-01 06:30:00,34711.66,422.83
2022-05-01 06:45:00,33429.47,422.83
2022-05-01 07:00:00,31998.12,422.83
2022-05-01 07:15:00,30976.47,343.56
2022-05-01 07:30:00,29721.81,343.56
2022-05-01 07:45:00,29768.09,343.56
2022-05-01 08:00:00,29479.05,343.56
2022-05-01 08:15:00,29163.16,-32.06
2022-05-01 08:30:00,28435.48,-32.06
2022-05-01 08:45:00,27511.03,-32.06
2022-05-01 09:00:00,26837.71,-32.06
2022-05-01 09:15:00,25907.42,-80.0
2022-05-01 09:30:00,25586.44,-80.0
2022-05-01 09:45:00,25184.22,-80.0
2022-05-01 10:00:00,24908.59,-80.0
2022-05-01 10:15:00,24360.07,-80.0
2022-05-01 10:30:00,24795.83,-80.0
2022-05-01 10:45:00,24931.2,-80.0
2022-05-01 11:00:00,25541.95,-80.0
2022-05-01 11:15:00,27179.45,-80.0
2022-05-01 11:30:00,25994.99,-80.0
2022-05-01 11:45:00,25510.65,-80.0
2022-05-01 12:00:00,24293.7,-80.0
2022-05-01 12:15:00,24375.03,-80.0
2022-05-01 12:30:00,23908.28,-80.0
2022-05-01 12:45:00,24284.66,-80.0
2022-05-01 13:00:00,24444.0,-80.0
2022-05-01 13:15:00,25521.11,-80.0
2022-05-01 13:30:00,25927.33,-80.0
2022-05-01 13:45:00,27196.86,-80.0
2022-05-01 14:00:00,27633.05,-80.0
2022-05-01 14:15:00,27640.75,-80.0
2022-05-01 14:30:00,27929.87,-80.0
2022-05-01 14:45:00,28797.14,-80.0
2022-05-01 15:00:00,29617.61,-80.0
2022-05-01 15:15:00,30922.78,-29.47
2022-05-01 15:30:00,31751.42,-29.47
2022-05-01 15:45:00,33162.49,-29.47
2022-05-01 16:00:00,34126.3,-29.47
2022-05-01 16:15:00,35505.71,353.0
2022-05-01 16:30:00,36540.07,353.0
2022-05-01 16:45:00,37174.93,353.0
2022-05-01 17:00:00,37591.19,353.0
2022-05-01 17:15:00,38365.72,449.16
2022-05-01 17:30:00,39143.5,449.16
2022-05-01 17:45:00,39583.92,449.16
2022-05-01 18:00:00,39815.87,449.16
2022-05-01 18:15:00,40004.52,649.28
